X,Y,Z,EDA,HR,TEMP,id,datetime,label
-26.0,-45.0,34.0,0.164238,94.72,30.03,5C,2020-06-24 14:16:41.593750016,2.0
-22.0,-43.0,127.0,19.673828,78.68,36.55,5C,2020-04-14 22:40:31.093750016,1.0
-16.0,-64.0,-2.0,0.242128,89.43,30.63,5C,2020-05-08 22:18:40.031249920,1.0
-62.0,16.0,5.0,0.142194,74.25,28.19,5C,2020-06-24 15:27:32.906249984,2.0
-4.0,64.0,127.0,11.830209,124.23,35.5,5C,2020-04-14 22:48:30.812499968,1.0
-29.0,6.0,-33.0,0.493579,76.22,32.81,15,2020-07-21 16:20:45.437499904,2.0
-57.0,-13.0,127.0,6.1565,113.67,35.73,5C,2020-04-14 22:55:29.781250048,1.0
-22.0,-44.0,127.0,21.327101,79.85,36.5,5C,2020-04-14 22:31:32.031249920,1.0
-60.0,23.0,-2.0,0.181916,80.73,31.03,5C,2020-05-08 22:29:52.906249984,1.0
-26.0,15.0,56.0,0.375317,86.15,29.31,5C,2020-06-23 19:39:54.500000000,0.0
-57.0,11.0,28.0,0.499569,118.53,28.87,5C,2020-06-23 20:51:34.281250048,0.0
-33.0,7.0,57.0,2.633737,77.72,32.29,15,2020-07-31 20:05:45.281250048,2.0
-40.0,-49.0,9.0,0.177048,109.52,30.27,5C,2020-06-24 14:11:17.249999872,2.0
-63.0,8.0,11.0,0.195985,70.6,28.81,5C,2020-06-23 19:44:17.812499968,0.0
-41.0,-9.0,45.0,0.30234,80.98,30.67,5C,2020-05-08 22:21:53.218749952,1.0
-17.0,26.0,56.0,0.160137,75.05,30.33,5C,2020-05-08 22:10:28.187500032,1.0
-22.0,-43.0,127.0,19.109631,91.93,36.53,5C,2020-04-14 22:43:55.000000000,1.0
10.0,58.0,24.0,0.371474,76.42,28.93,5C,2020-06-23 19:30:43.187500032,0.0
0.0,59.0,25.0,0.368912,76.95,29.07,5C,2020-06-23 17:54:56.968750080,1.0
-55.0,35.0,-28.0,0.0,98.27,29.23,5C,2020-06-24 14:46:23.843749888,2.0
-34.0,-3.0,54.0,0.321517,77.77,29.07,5C,2020-06-23 19:52:46.531249920,0.0
-62.0,3.0,18.0,0.275403,78.62,28.77,5C,2020-06-23 18:33:50.031249920,0.0
-37.0,-55.0,18.0,0.399655,101.22,28.95,5C,2020-06-23 19:25:49.437499904,0.0
-60.0,24.0,-2.0,0.180635,80.77,31.03,5C,2020-05-08 22:29:53.437499904,1.0
-64.0,-1.0,127.0,8.186176,119.38,35.07,5C,2020-04-14 22:53:21.593750016,1.0
20.0,60.0,7.0,0.267718,68.68,28.83,5C,2020-06-23 20:05:22.062500096,0.0
-64.0,3.0,8.0,0.180613,68.95,28.79,5C,2020-06-23 18:23:52.124999936,0.0
-15.0,-68.0,127.0,14.392938,109.65,35.53,5C,2020-04-14 22:48:04.062500096,1.0
-32.0,-2.0,55.0,0.313832,85.15,28.93,5C,2020-06-23 18:57:29.249999872,0.0
-64.0,1.0,5.0,0.268998,80.83,29.11,5C,2020-06-23 18:08:28.812499968,1.0
-64.0,-3.0,127.0,8.949571,83.55,35.05,5C,2020-04-14 22:51:18.750000128,1.0
-44.0,42.0,-23.0,2.071515,78.62,33.83,15,2020-07-08 13:32:25.687500032,2.0
-59.0,1.0,25.0,4.957155,66.67,31.91,15,2020-07-08 14:11:24.906249984,2.0
-22.0,1.0,60.0,0.471388,94.55,28.51,5C,2020-06-23 20:37:48.687500032,0.0
-20.0,-3.0,61.0,0.430398,62.6,28.79,5C,2020-06-23 17:58:27.187500032,1.0
-60.0,-1.0,17.0,2.294598,83.4,34.23,15,2020-07-21 13:29:54.437499904,0.0
-28.0,-3.0,57.0,0.425274,80.15,28.99,5C,2020-06-23 17:56:43.156250112,1.0
-55.0,9.0,33.0,6.114296,80.23,31.61,15,2020-07-08 14:05:17.031249920,2.0
-63.0,12.0,11.0,0.116573,73.83,28.23,5C,2020-06-24 15:33:36.500000000,2.0
-36.0,-4.0,53.0,2.260623,87.23,35.09,15,2020-07-22 20:58:31.593750016,2.0
-28.0,54.0,20.0,3.688696,101.35,34.13,15,2020-07-08 13:38:30.718749952,2.0
-61.0,5.0,20.0,0.356103,75.45,28.57,5C,2020-06-23 20:47:02.781250048,0.0
32.0,45.0,32.0,2.440145,81.58,32.61,15,2020-07-31 20:10:03.156250112,2.0
-13.0,-66.0,-6.0,5.917852,88.37,34.15,15,2020-07-08 13:42:44.624999936,2.0
-24.0,-4.0,59.0,0.456017,122.9,28.67,5C,2020-06-23 17:52:08.218749952,1.0
-41.0,4.0,47.0,0.639651,74.25,31.89,15,2020-07-21 16:43:08.875000064,2.0
-14.0,-62.0,4.0,0.245971,90.55,30.41,5C,2020-05-08 22:13:16.937499904,1.0
-25.0,5.0,58.0,0.35226,77.82,28.41,5C,2020-06-23 20:14:33.968750080,0.0
-63.0,7.0,13.0,0.427836,95.5,28.97,5C,2020-06-23 19:29:38.218749952,0.0
-26.0,-5.0,58.0,0.431679,81.65,28.99,5C,2020-06-23 17:56:48.781250048,1.0
-14.0,-61.0,9.0,0.270312,85.55,30.37,5C,2020-05-08 22:13:02.156250112,1.0
-64.0,4.0,6.0,0.197266,70.22,28.81,5C,2020-06-23 18:25:09.156250112,0.0
-64.0,-1.0,127.0,8.04014,116.62,35.07,5C,2020-04-14 22:53:32.406249984,1.0
-62.0,1.0,20.0,0.399655,80.2,29.13,5C,2020-06-23 19:06:48.531249920,0.0
-59.0,24.0,-13.0,0.155013,89.98,31.05,5C,2020-05-08 22:28:28.843749888,1.0
-55.0,-13.0,127.0,6.378117,116.3,35.61,5C,2020-04-14 22:55:06.562500096,1.0
-55.0,24.0,18.0,0.215225,70.38,30.31,5C,2020-05-08 22:10:00.187500032,1.0
-62.0,18.0,-1.0,0.197544,78.3,29.29,5C,2020-06-24 14:44:10.937499904,2.0
-53.0,38.0,-4.0,0.175511,77.8,31.03,5C,2020-05-08 22:29:19.468750080,1.0
-59.0,9.0,26.0,0.495726,109.13,28.85,5C,2020-06-23 20:51:21.531249920,0.0
-45.0,1.0,50.0,0.511649,77.55,32.11,15,2020-07-24 14:05:54.281250048,2.0
-35.0,17.0,51.0,0.152709,91.47,29.91,5C,2020-06-24 14:20:37.937499904,2.0
-55.0,-23.0,-21.0,0.293372,82.55,30.71,5C,2020-05-08 22:20:04.875000064,1.0
6.0,50.0,31.0,2.37978,76.47,33.07,15,2020-07-22 21:27:28.937499904,2.0
-42.0,10.0,49.0,0.569178,93.7,31.87,15,2020-07-21 16:38:02.593750016,2.0
-39.0,37.0,42.0,3.274839,81.67,34.03,15,2020-07-22 21:17:14.500000000,2.0
-12.0,-61.0,4.0,0.251096,92.28,30.39,5C,2020-05-08 22:13:23.812499968,1.0
-48.0,2.0,39.0,3.974467,69.22,32.55,15,2020-07-08 13:10:32.187500032,2.0
-20.0,-3.0,60.0,0.430398,60.22,28.77,5C,2020-06-23 17:58:54.281250048,1.0
29.0,-30.0,48.0,0.169362,84.67,29.39,5C,2020-06-24 14:43:28.343749888,2.0
-39.0,-3.0,51.0,0.277965,93.47,28.93,5C,2020-06-23 19:56:11.500000000,0.0
-12.0,-62.0,36.0,3.345308,97.4,34.37,15,2020-07-22 21:14:50.156250112,2.0
-11.0,-1.0,62.0,0.33945,63.32,28.97,5C,2020-06-23 19:01:16.843749888,0.0
-5.0,61.0,18.0,2.627172,85.43,34.27,15,2020-07-22 20:37:57.750000128,2.0
-19.0,0.0,61.0,0.435521,86.92,28.51,5C,2020-06-23 20:37:34.468750080,0.0
-40.0,-58.0,-13.0,0.249814,73.77,30.41,5C,2020-05-08 22:12:25.062500096,1.0
-30.0,-7.0,55.0,0.247222,78.68,28.89,5C,2020-06-23 19:59:11.593750016,0.0
-69.0,-34.0,25.0,0.427836,100.33,29.01,5C,2020-06-23 19:25:43.406249984,0.0
18.0,53.0,22.0,0.303584,65.98,28.77,5C,2020-06-23 19:32:27.281250048,0.0
-62.0,-16.0,-16.0,2.961579,84.02,34.0,15,2020-07-22 21:17:37.375000064,2.0
17.0,60.0,12.0,0.289494,79.48,28.85,5C,2020-06-23 20:02:41.312499968,0.0
11.0,46.0,42.0,0.497423,97.8,32.16,15,2020-07-21 16:27:41.218749952,2.0
-16.0,-61.0,6.0,0.281842,91.28,30.39,5C,2020-05-08 22:13:40.124999936,1.0
-25.0,-54.0,20.0,0.102482,80.17,29.43,5C,2020-06-24 14:53:46.000000000,2.0
2.0,-36.0,55.0,0.368912,71.8,28.73,5C,2020-06-23 20:26:02.812499968,0.0
-47.0,-1.0,45.0,0.529457,91.55,32.25,15,2020-07-21 16:29:57.406249984,2.0
-31.0,13.0,54.0,0.320236,72.77,29.25,5C,2020-06-23 18:07:03.406249984,1.0
-32.0,-7.0,54.0,2.695078,77.75,35.05,15,2020-07-22 20:56:41.031249920,2.0
-59.0,23.0,3.0,0.163981,92.85,30.41,5C,2020-05-08 22:14:17.281250048,1.0
-43.0,13.0,46.0,0.411183,84.43,28.57,5C,2020-06-23 20:55:43.281250048,0.0
-57.0,23.0,-20.0,0.165262,77.37,31.07,5C,2020-05-08 22:28:57.249999872,1.0
-61.0,4.0,21.0,0.303584,73.65,28.55,5C,2020-06-23 20:46:17.718749952,0.0
-48.0,-3.0,40.0,2.889829,73.42,33.23,15,2020-07-22 21:25:06.624999936,2.0
50.0,-29.0,127.0,18.612892,90.92,36.55,5C,2020-04-14 22:44:28.531249920,1.0
-62.0,0.0,-19.0,3.665002,81.83,33.39,15,2020-07-08 13:49:49.468750080,2.0
-35.0,-13.0,127.0,5.777144,108.9,36.13,5C,2020-04-14 22:56:46.312499968,1.0
-74.0,-3.0,47.0,3.713268,100.65,34.23,15,2020-07-21 13:29:08.437499904,0.0
-22.0,-43.0,127.0,19.935156,84.1,36.5,5C,2020-04-14 22:32:16.000000000,1.0
8.0,62.0,0.0,0.295898,75.87,28.53,5C,2020-06-23 18:30:16.249999872,0.0
-60.0,-13.0,127.0,5.512742,106.97,35.93,5C,2020-04-14 22:56:10.781250048,1.0
-65.0,-20.0,-27.0,0.275403,121.17,28.43,5C,2020-06-23 20:10:45.562500096,0.0
-58.0,8.0,28.0,0.267718,78.45,28.77,5C,2020-06-23 18:33:53.031249920,0.0
-20.0,-4.0,60.0,0.430398,70.27,28.69,5C,2020-06-23 17:53:36.624999936,1.0
-56.0,-10.0,34.0,2.937235,87.17,33.34,15,2020-07-22 21:24:08.375000064,2.0
-26.0,-10.0,61.0,0.399655,94.68,28.99,5C,2020-06-23 19:29:40.312499968,0.0
-4.0,33.0,55.0,0.480679,83.63,30.87,5C,2020-05-08 22:26:41.031249920,1.0
27.0,50.0,24.0,0.268998,66.13,28.89,5C,2020-06-23 19:34:31.093750016,0.0
-22.0,-43.0,127.0,20.597527,85.17,36.55,5C,2020-04-14 22:38:28.531249920,1.0
-44.0,10.0,45.0,0.525613,73.38,32.29,15,2020-07-21 16:34:40.124999936,2.0
-19.0,-19.0,57.0,0.26261,95.78,31.07,5C,2020-06-24 13:58:02.156250112,2.0
19.0,60.0,9.0,0.27156,66.02,28.83,5C,2020-06-23 20:04:41.062500096,0.0
-43.0,6.0,47.0,0.590961,90.5,31.83,15,2020-07-21 16:38:30.187500032,2.0
-36.0,-4.0,53.0,0.31127,80.67,29.07,5C,2020-06-23 19:52:36.031249920,0.0
22.0,58.0,15.0,0.334327,86.8,28.53,5C,2020-06-23 20:24:35.281250048,0.0
-42.0,-48.0,-14.0,4.468102,82.67,35.11,15,2020-07-22 20:51:36.656250112,2.0
-3.0,59.0,24.0,0.36635,77.12,29.03,5C,2020-06-23 17:54:52.468750080,1.0
-53.0,42.0,-1.0,0.225727,88.43,29.47,5C,2020-06-24 14:24:49.843749888,2.0
-39.0,-7.0,50.0,0.274122,77.07,28.83,5C,2020-06-23 19:59:30.218749952,0.0
-24.0,5.0,59.0,0.354822,88.3,28.37,5C,2020-06-23 20:14:11.656250112,0.0
-44.0,-2.0,47.0,2.091819,82.62,33.89,15,2020-07-08 13:30:16.906249984,2.0
50.0,-30.0,127.0,18.191435,95.28,36.47,5C,2020-04-14 22:44:52.062500096,1.0
-48.0,5.0,43.0,0.308708,76.58,28.83,5C,2020-06-23 18:34:20.062500096,0.0
-61.0,10.0,127.0,9.92979,96.0,35.03,5C,2020-04-14 22:51:48.124999936,1.0
-22.0,-43.0,127.0,21.091269,84.85,36.53,5C,2020-04-14 22:38:25.375000064,1.0
-22.0,-44.0,127.0,19.418358,87.58,36.53,5C,2020-04-14 22:33:07.593750016,1.0
-43.0,1.0,48.0,0.140912,82.22,29.77,5C,2020-06-24 14:51:53.093750016,2.0
-52.0,-21.0,27.0,3.75659,73.72,34.21,15,2020-07-22 21:16:28.437499904,2.0
2.0,52.0,37.0,10.217306,90.28,32.33,15,2020-07-24 13:16:45.781250048,2.0
-13.0,-61.0,9.0,0.399703,93.52,30.79,5C,2020-05-08 22:24:22.249999872,1.0
9.0,59.0,22.0,0.260032,105.67,28.61,5C,2020-06-23 20:00:13.687500032,0.0
-20.0,-3.0,60.0,0.347136,70.63,28.95,5C,2020-06-23 19:01:39.468750080,0.0
-37.0,0.0,51.0,3.894311,83.6,35.13,15,2020-07-22 20:52:36.718749952,2.0
-20.0,-1.0,60.0,0.384284,85.63,29.11,5C,2020-06-23 19:21:26.843749888,0.0
-22.0,-43.0,127.0,19.355587,87.58,36.53,5C,2020-04-14 22:33:07.124999936,1.0
-22.0,-43.0,127.0,20.61418,81.0,36.53,5C,2020-04-14 22:38:10.187500032,1.0
-46.0,42.0,6.0,0.0,89.43,30.93,5C,2020-05-08 22:27:34.593750016,1.0
-8.0,7.0,64.0,0.267718,69.18,28.67,5C,2020-06-23 18:26:33.062500096,0.0
-35.0,-6.0,53.0,3.177404,77.85,32.23,15,2020-07-08 13:11:49.000000000,2.0
-48.0,11.0,42.0,0.48804,76.2,28.67,5C,2020-06-23 20:27:27.031249920,0.0
-43.0,19.0,5.0,3.311995,86.27,33.57,15,2020-07-22 21:22:53.624999936,2.0
-60.0,-14.0,127.0,5.574231,107.43,35.87,5C,2020-04-14 22:56:01.281250048,1.0
-33.0,-11.0,53.0,8.87864,84.03,32.47,15,2020-07-24 13:21:19.000000000,2.0
-42.0,27.0,40.0,0.185759,78.13,31.15,5C,2020-05-08 22:30:37.687500032,1.0
-22.0,-43.0,127.0,20.390549,84.12,36.55,5C,2020-04-14 22:38:43.281250048,1.0
-65.0,6.0,-3.0,0.277965,109.5,28.59,5C,2020-06-23 20:17:43.843749888,0.0
-35.0,2.0,53.0,0.297179,78.08,28.63,5C,2020-06-23 18:49:59.062500096,0.0
-22.0,14.0,58.0,0.309989,65.27,29.01,5C,2020-06-23 19:00:15.124999936,0.0
-59.0,30.0,-15.0,4.698391,86.38,30.67,15,2020-07-28 18:50:21.124999936,2.0
18.0,60.0,11.0,0.274122,74.67,28.77,5C,2020-06-23 18:32:11.562500096,0.0
-39.0,13.0,49.0,0.432959,83.55,28.51,5C,2020-06-23 20:31:40.343749888,0.0
18.0,60.0,10.0,0.320236,74.52,29.21,5C,2020-06-23 18:03:53.875000064,1.0
-38.0,42.0,-32.0,2.968522,79.38,33.41,15,2020-07-08 13:49:26.031249920,2.0
-59.0,26.0,13.0,0.198546,89.02,28.99,5C,2020-06-23 19:49:24.875000064,0.0
-25.0,-54.0,20.0,0.083266,85.08,29.17,5C,2020-06-24 14:54:40.718749952,2.0
-62.0,16.0,12.0,0.20523,107.0,29.09,5C,2020-06-24 14:33:29.437499904,2.0
-18.0,2.0,63.0,0.299741,95.77,28.93,5C,2020-06-23 19:22:50.468750080,0.0
-38.0,3.0,51.0,0.148599,68.15,28.83,5C,2020-06-24 15:11:40.375000064,2.0
-83.0,13.0,-2.0,0.693467,66.67,31.89,15,2020-07-21 16:42:41.687500032,2.0
-60.0,-17.0,-13.0,2.313572,75.17,32.31,15,2020-07-24 13:57:47.906249984,2.0
-58.0,26.0,7.0,1.949539,58.85,32.13,15,2020-07-31 20:06:47.187500032,2.0
17.0,60.0,11.0,0.316393,72.42,29.23,5C,2020-06-23 18:04:17.249999872,1.0
-23.0,-70.0,-15.0,0.248533,89.87,30.39,5C,2020-05-08 22:13:59.937499904,1.0
-22.0,-36.0,-70.0,0.483329,78.05,32.84,15,2020-07-21 16:20:15.562500096,2.0
65.0,-20.0,60.0,0.320236,86.78,28.77,5C,2020-06-23 18:44:15.031249920,0.0
18.0,58.0,20.0,0.266437,72.22,28.59,5C,2020-06-23 18:30:31.562500096,0.0
-12.0,11.0,61.0,0.333046,62.33,28.97,5C,2020-06-23 19:01:04.000000000,0.0
-26.0,-2.0,58.0,0.402217,81.03,28.87,5C,2020-06-23 17:57:01.406249984,1.0
-55.0,8.0,33.0,0.354822,82.08,29.09,5C,2020-06-23 19:08:44.124999936,0.0
-47.0,10.0,43.0,0.533301,86.97,32.34,15,2020-07-21 16:31:43.000000000,2.0
-53.0,-42.0,13.0,0.133493,104.07,30.29,5C,2020-06-24 14:08:48.468750080,2.0
-21.0,-44.0,127.0,20.094004,86.32,36.55,5C,2020-04-14 22:34:58.937499904,1.0
-61.0,14.0,12.0,0.107606,66.62,28.25,5C,2020-06-24 15:28:08.249999872,2.0
-39.0,-12.0,17.0,0.254939,74.98,30.35,5C,2020-05-08 22:11:38.187500032,1.0
-20.0,-4.0,60.0,0.431679,59.38,28.77,5C,2020-06-23 17:58:50.124999936,1.0
-49.0,6.0,39.0,0.530311,125.18,28.73,5C,2020-06-23 20:52:23.843749888,0.0
-21.0,-5.0,60.0,0.441926,70.5,28.69,5C,2020-06-23 17:53:14.812499968,1.0
-64.0,-2.0,-4.0,3.338223,86.05,33.55,15,2020-07-08 13:48:47.531249920,2.0
-62.0,4.0,16.0,0.395812,71.47,28.99,5C,2020-06-23 19:06:08.468750080,0.0
-4.0,56.0,38.0,0.345855,72.08,29.07,5C,2020-06-23 17:55:23.281250048,1.0
50.0,-31.0,127.0,15.070239,103.37,35.61,5C,2020-04-14 22:47:14.781250048,1.0
-60.0,-16.0,-14.0,0.309989,89.67,28.65,5C,2020-06-23 20:11:22.000000000,0.0
-16.0,-2.0,61.0,0.470107,76.87,29.15,5C,2020-06-23 19:11:35.812499968,0.0
-29.0,-54.0,-25.0,0.269031,89.87,30.39,5C,2020-05-08 22:13:59.437499904,1.0
-34.0,4.0,54.0,2.293936,83.1,35.21,15,2020-07-22 20:59:17.562500096,2.0
-27.0,-57.0,-1.0,0.289494,68.23,28.51,5C,2020-06-23 21:00:27.406249984,0.0
-45.0,12.0,45.0,0.13835,68.8,28.29,5C,2020-06-24 15:28:16.437499904,2.0
16.0,61.0,16.0,0.383003,70.07,28.69,5C,2020-06-23 17:54:05.249999872,1.0
-24.0,-47.0,8.0,0.237003,75.2,30.37,5C,2020-05-08 22:11:33.375000064,1.0
-13.0,-61.0,10.0,0.413795,93.93,30.75,5C,2020-05-08 22:24:24.187500032,1.0
-44.0,-4.0,46.0,4.282982,80.62,34.11,15,2020-07-22 20:40:26.624999936,2.0
-42.0,-7.0,11.0,3.065994,101.28,33.63,15,2020-07-22 21:31:00.593750016,2.0
-58.0,4.0,28.0,0.312551,84.4,28.59,5C,2020-06-23 20:45:46.312499968,0.0
-30.0,-10.0,55.0,4.787135,88.9,34.49,15,2020-07-22 20:47:12.124999936,2.0
-42.0,27.0,40.0,0.185759,78.13,31.15,5C,2020-05-08 22:30:37.156250112,1.0
-60.0,24.0,4.0,0.297215,90.93,30.77,5C,2020-05-08 22:24:00.093750016,1.0
19.0,60.0,10.0,0.28437,70.08,28.83,5C,2020-06-23 20:03:13.968750080,0.0
-35.0,-8.0,57.0,0.324118,86.57,30.77,5C,2020-05-08 22:23:34.656250112,1.0
-21.0,5.0,60.0,0.297179,73.27,28.75,5C,2020-06-23 18:27:58.281250048,0.0
-16.0,-55.0,27.0,0.311288,101.13,30.89,5C,2020-06-24 14:01:19.156250112,2.0
-21.0,-5.0,60.0,0.436802,69.48,28.71,5C,2020-06-23 17:53:21.906249984,1.0
-7.0,4.0,63.0,0.242099,69.9,28.45,5C,2020-06-23 20:08:36.187500032,0.0
-20.0,-41.0,-31.0,0.37916,83.85,28.53,5C,2020-06-23 20:47:53.375000064,0.0
-31.0,-15.0,51.0,0.54227,89.0,32.31,15,2020-07-21 16:30:16.968750080,2.0
-64.0,0.0,9.0,0.290775,71.65,28.75,5C,2020-06-23 18:40:52.968750080,0.0
-34.0,-53.0,8.0,5.37194,81.82,34.31,15,2020-07-08 13:43:08.624999936,2.0
50.0,-30.0,127.0,18.118418,96.67,36.45,5C,2020-04-14 22:44:57.562500096,1.0
-54.0,7.0,35.0,0.535435,116.6,28.73,5C,2020-06-23 20:52:35.187500032,0.0
-18.0,-66.0,4.0,0.270312,69.18,30.69,5C,2020-05-08 22:19:27.531249920,1.0
-12.0,-62.0,-3.0,0.240847,71.65,30.73,5C,2020-05-08 22:19:20.812499968,1.0
12.0,50.0,37.0,2.186585,104.85,32.53,15,2020-07-31 20:08:46.937499904,2.0
-65.0,-4.0,-2.0,0.275403,86.98,29.07,5C,2020-06-23 19:52:15.312499968,0.0
-17.0,-14.0,-52.0,0.485891,76.4,32.81,15,2020-07-21 16:20:46.718749952,2.0
-46.0,-43.0,12.0,3.069838,103.55,33.66,15,2020-07-22 21:30:48.406249984,2.0
-36.0,11.0,-31.0,0.173205,97.68,29.23,5C,2020-06-24 14:25:15.968750080,2.0
-60.0,17.0,-17.0,0.497423,90.52,32.31,15,2020-07-21 16:31:11.843749888,2.0
-60.0,4.0,23.0,0.35226,77.03,29.07,5C,2020-06-23 17:56:18.437499904,1.0
-31.0,4.0,53.0,0.169362,109.32,29.75,5C,2020-06-24 14:18:46.750000128,2.0
-23.0,11.0,60.0,0.242099,76.42,28.87,5C,2020-06-23 18:56:24.937499904,0.0
-48.0,5.0,42.0,0.321517,78.4,28.79,5C,2020-06-23 18:35:35.406249984,0.0
-54.0,24.0,20.0,0.333066,96.57,30.95,5C,2020-06-24 14:03:42.124999936,2.0
-14.0,-61.0,-2.0,0.251096,84.73,30.67,5C,2020-05-08 22:18:55.812499968,1.0
-22.0,-43.0,127.0,20.010191,91.88,36.5,5C,2020-04-14 22:44:00.718749952,1.0
-62.0,12.0,13.0,0.130664,71.77,28.25,5C,2020-06-24 15:29:30.531249920,2.0
-50.0,10.0,41.0,2.383767,76.88,32.29,15,2020-07-31 20:05:12.781250048,2.0
-47.0,44.0,7.0,0.436855,88.8,30.85,5C,2020-05-08 22:25:15.249999872,1.0
-26.0,-25.0,53.0,3.758498,87.82,34.11,15,2020-07-22 20:39:26.031249920,2.0
-74.0,-6.0,-3.0,0.303584,89.18,28.67,5C,2020-06-23 18:42:48.812499968,0.0
-43.0,15.0,45.0,0.593523,81.93,31.99,15,2020-07-21 16:36:53.593750016,2.0
-28.0,-1.0,57.0,0.343293,74.63,29.23,5C,2020-06-23 18:02:28.875000064,1.0
-22.0,-44.0,127.0,19.522121,87.93,36.55,5C,2020-04-14 22:33:19.750000128,1.0
-14.0,-76.0,7.0,0.333046,82.85,29.05,5C,2020-06-23 19:23:55.375000064,0.0
-61.0,7.0,27.0,0.286932,76.17,29.01,5C,2020-06-23 19:04:13.343749888,0.0
-14.0,59.0,22.0,0.08711,78.18,29.13,5C,2020-06-24 15:03:13.000000000,2.0
-42.0,17.0,45.0,0.097358,63.88,28.29,5C,2020-06-24 15:24:12.406249984,2.0
-10.0,54.0,33.0,4.953311,84.22,34.09,15,2020-07-08 13:40:05.218749952,2.0
-59.0,-13.0,127.0,5.856741,109.37,35.79,5C,2020-04-14 22:55:49.906249984,1.0
-37.0,-85.0,30.0,0.297197,107.37,29.97,5C,2020-06-24 14:06:14.624999936,2.0
-37.0,-4.0,52.0,0.275403,85.63,28.89,5C,2020-06-23 19:55:59.124999936,0.0
-65.0,-5.0,3.0,0.381722,56.6,28.57,5C,2020-06-23 20:29:39.468750080,0.0
-43.0,12.0,36.0,0.333046,107.92,29.01,5C,2020-06-23 19:29:11.656250112,0.0
-64.0,-4.0,-2.0,0.275403,87.63,29.07,5C,2020-06-23 19:52:08.562500096,0.0
-16.0,-54.0,28.0,0.33945,78.38,28.33,5C,2020-06-23 20:57:10.093750016,0.0
-63.0,11.0,-3.0,0.268998,92.0,28.53,5C,2020-06-23 20:48:37.249999872,0.0
-34.0,-3.0,53.0,0.306146,71.42,29.09,5C,2020-06-23 19:53:52.437499904,0.0
-20.0,-43.0,127.0,10.353883,110.13,35.31,5C,2020-04-14 22:49:35.968750080,1.0
-35.0,-14.0,127.0,5.773301,109.85,36.25,5C,2020-04-14 22:56:55.124999936,1.0
-28.0,-26.0,51.0,3.814873,88.3,34.13,15,2020-07-22 20:39:22.687500032,2.0
-64.0,3.0,6.0,0.327922,82.48,29.11,5C,2020-06-23 19:18:26.937499904,0.0
-29.0,11.0,56.0,0.324079,71.55,29.29,5C,2020-06-23 18:06:34.031249920,1.0
-27.0,6.0,58.0,0.276684,69.95,28.67,5C,2020-06-23 18:26:46.781250048,0.0
-61.0,20.0,13.0,0.206511,89.7,29.27,5C,2020-06-24 14:45:41.937499904,2.0
-53.0,16.0,30.0,0.327942,104.72,30.99,5C,2020-06-24 14:04:14.781250048,2.0
-22.0,-44.0,127.0,20.093351,78.97,36.57,5C,2020-04-14 22:39:45.468750080,1.0
-70.0,-31.0,11.0,3.090896,79.42,32.91,15,2020-07-08 13:50:44.906249984,2.0
-63.0,8.0,127.0,8.961228,126.45,34.99,5C,2020-04-14 22:52:39.781250048,1.0
-11.0,11.0,60.0,0.28437,137.0,28.77,5C,2020-06-23 20:10:13.312499968,0.0
-29.0,5.0,57.0,0.265156,94.88,28.37,5C,2020-06-23 18:36:28.906249984,0.0
19.0,58.0,20.0,0.263875,65.65,28.55,5C,2020-06-23 18:30:47.437499904,0.0
-34.0,2.0,54.0,0.304865,76.52,28.61,5C,2020-06-23 18:49:34.031249920,0.0
-34.0,-27.0,62.0,2.004372,77.73,35.15,15,2020-07-22 21:00:04.249999872,2.0
-36.0,-14.0,127.0,5.777144,109.72,36.25,5C,2020-04-14 22:56:54.187500032,1.0
1.0,57.0,29.0,0.079423,76.98,28.19,5C,2020-06-24 15:35:01.156250112,2.0
17.0,60.0,11.0,0.251065,83.08,28.85,5C,2020-06-23 20:01:01.906249984,0.0
-48.0,-1.0,49.0,2.372092,88.17,35.15,15,2020-07-22 20:58:55.437499904,2.0
62.0,4.0,2.0,3.247299,83.35,33.59,15,2020-07-22 21:22:13.843749888,2.0
-26.0,-5.0,70.0,0.532019,64.77,32.03,15,2020-07-21 16:35:56.124999936,2.0
-61.0,13.0,15.0,0.25108,83.68,30.89,5C,2020-06-24 14:00:31.000000000,2.0
-49.0,-1.0,7.0,2.264467,91.15,33.73,15,2020-07-22 21:20:44.437499904,2.0
-60.0,22.0,27.0,0.215199,95.38,28.97,5C,2020-06-23 19:49:02.281250048,0.0
29.0,24.0,-53.0,0.060208,105.62,29.23,5C,2020-06-24 14:46:58.781250048,2.0
47.0,-39.0,-3.0,0.293372,81.27,30.69,5C,2020-05-08 22:21:10.187500032,1.0
-31.0,0.0,56.0,0.289494,68.43,29.03,5C,2020-06-23 18:59:43.875000064,0.0
-32.0,-22.0,51.0,1.43718,79.9,34.45,15,2020-07-08 13:36:28.718749952,2.0
-40.0,21.0,40.0,0.247222,128.62,28.85,5C,2020-06-23 19:58:26.812499968,0.0
-53.0,7.0,35.0,0.532873,119.78,28.73,5C,2020-06-23 20:52:31.218749952,0.0
-37.0,-10.0,50.0,1.309856,79.03,30.83,15,2020-07-28 18:49:02.062500096,2.0
-24.0,8.0,58.0,0.324079,69.53,29.33,5C,2020-06-23 18:06:04.437499904,1.0
-39.0,26.0,39.0,1.577754,95.18,32.18,15,2020-07-31 20:01:02.687500032,2.0
